record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
1667,2023-04-12,00:00,Summer,4,Wednesday,29.1,1005.7,56.9,14.8,Fog
1669,2023-04-12,03:00,Summer,4,Wednesday,34.8,1006.9,41,21.8,Cloudy
1664,2023-04-12,04:00,Summer,4,Wednesday,,1004.2,27.2,,
1665,2023-04-12,05:00,Summer,4,Wednesday,32.7,,53.5,13.8,Partly Cloudy
1666,2023-04-12,16:00,Summer,4,Wednesday,37.6,1010.1,62.7,13.2,Clear
1668,2023-04-12,18:00,Summer,4,Wednesday,36.6,850,40.4,17.4,Haze
1670,2023-04-13,16:00,Summer,4,Thursday,38.4,1007.4,39.6,12.3,Haze
1673,2023-04-14,01:00,Summer,4,Friday,29.5,998.8,41.1,12.3,Clear
1671,2023-04-14,08:00,Summer,4,Friday,39.5,1009.7,61.1,15.8,Clear
1672,2023-04-14,23:00,Summer,4,Friday,29.4,1008.3,52,15.9,Clear
1676,2023-04-15,06:00,Summer,4,Saturday,35,1003.3,38.2,13.7,Partly Cloudy
1674,2023-04-15,07:00,Summer,4,Saturday,36.5,1009.6,51.8,12.2,Clear
1675,2023-04-15,14:00,Summer,4,Saturday,41.3,1001.8,40.2,20.3,Fog
1678,2023-04-16,00:00,Summer,4,Sunday,26.5,1000.5,52.2,13,Cloudy
1677,2023-04-16,05:00,Summer,4,Sunday,31.2,992.8,50.4,18.3,Haze
1681,2023-04-16,06:00,Summer,4,Sunday,34.5,1008.5,38.3,16.9,Clear
1679,2023-04-16,14:00,Summer,4,Sunday,41.7,1001.4,51.5,15.5,Haze
1680,2023-04-16,22:00,Summer,4,Sunday,29.3,1005.2,52.1,19.6,Clear
1683,2023-04-17,01:00,Summer,4,Monday,26.5,1004.7,36.7,12.5,Partly Cloudy
1682,2023-04-17,16:00,Summer,4,Monday,34.8,1011.8,39.4,13.9,Haze
1687,2023-04-18,05:00,Summer,4,Tuesday,31.8,1000.1,32.8,21.7,Partly Cloudy
1684,2023-04-18,08:00,Summer,4,Tuesday,39.2,1013.2,40.9,16.2,Haze
1685,2023-04-18,08:00,Summer,4,Tuesday,34.2,1006.9,31.5,12.4,Haze
1686,2023-04-18,12:00,Summer,4,Tuesday,38.6,996.9,57.4,20.8,Clear
1692,2023-04-19,02:00,Summer,4,Wednesday,31.3,1016.7,40,13.4,Partly Cloudy
1688,2023-04-19,05:00,Summer,4,Wednesday,31.7,1006.9,43.5,19.4,Clear
1689,2023-04-19,19:00,Summer,4,Wednesday,32.5,1000.3,34.3,14.7,Cloudy
1690,2023-04-19,19:00,Summer,4,Wednesday,26.4,1008.5,61.6,19.5,Clear
1691,2023-04-19,20:00,Summer,4,Wednesday,31.9,1009.1,,18.8,Clear
1695,2023-04-20,11:00,Summer,4,Thursday,38.5,1000.6,37.3,16.8,Haze
1693,2023-04-20,16:00,Summer,4,Thursday,36.4,,46.6,18,Clear
1694,2023-04-20,16:00,Summer,4,Thursday,37.3,1003.6,39.3,13.9,Clear
1700,2023-04-21,00:00,Summer,4,Friday,29.4,994.2,34.9,26.5,Partly Cloudy
1698,2023-04-21,12:00,Summer,4,Friday,39.1,1006.5,43.3,15.6,Cloudy
1697,2023-04-21,14:00,Summer,4,Friday,37.2,1009.7,54.7,18.7,Cloudy
1696,2023-04-21,15:00,Summer,4,Friday,41.1,1000.3,46.5,14.9,Partly Cloudy
1701,2023-04-21,16:00,Summer,4,Friday,35.8,1011.9,48.8,17.7,Partly Cloudy
1699,2023-04-21,22:00,Summer,4,Friday,27.5,1003.3,35.3,20.9,Haze
1702,2023-04-22,02:00,Summer,4,Saturday,31.6,1012.1,51.6,19.4,Clear
1704,2023-04-22,03:00,Summer,4,Saturday,30.6,996.7,56.2,16.8,
1705,2023-04-22,03:00,Summer,4,Saturday,31.9,1005.5,45.7,13.3,Fog
1703,2023-04-22,14:00,Summer,4,Saturday,39.8,1007.5,42.8,,Partly Cloudy
1707,2023-04-22,16:00,Summer,4,Saturday,40,1004.4,50.6,20.6,Clear
1706,2023-04-22,17:00,Summer,4,Saturday,31.4,1013.1,35,95,Clear
1708,2023-04-22,18:00,Summer,4,Saturday,32.7,1000.7,33.5,17.2,Clear
1711,2023-04-23,02:00,Summer,4,Sunday,27.6,1002.8,,16.9,Fog
1709,2023-04-23,10:00,Summer,4,Sunday,42.6,1002.7,48.5,16.1,Clear
1710,2023-04-23,19:00,Summer,4,Sunday,29.7,1004.2,41.6,14,Clear
1714,2023-04-26,00:00,Summer,4,Wednesday,29.9,1003.3,,28.3,Clear
1712,2023-04-26,07:00,Summer,4,Wednesday,38.3,1004.1,51.9,12.9,Cloudy
1713,2023-04-26,13:00,Summer,4,Wednesday,42.7,1010.2,41.7,13.5,Clear
1716,2023-04-27,01:00,Summer,4,Thursday,27.1,1007.2,42,15.9,Haze
1718,2023-04-27,03:00,Summer,4,Thursday,26.5,1009.3,50.7,18.3,Haze
1715,2023-04-27,13:00,Summer,4,Thursday,40,1006.9,42.4,12.1,Haze
1717,2023-04-27,22:00,Summer,4,Thursday,,1006.7,25.9,15.7,Clear
1722,2023-04-28,00:00,Summer,4,Friday,29.8,1003.9,45.1,14.6,Haze
1721,2023-04-28,05:00,Summer,4,Friday,32.3,1012.3,34,22.8,
1720,2023-04-28,18:00,Summer,4,Friday,36,1001.7,53.9,13.7,Fog
1719,2023-04-28,23:00,Summer,4,Friday,28.6,997,50.7,14.4,Clear
1724,2023-04-29,07:00,Summer,4,Saturday,34.7,1006.6,42.2,14.1,Haze
1723,2023-04-29,16:00,Summer,4,Saturday,32.5,1002.9,19.4,13.6,Clear
1727,2023-04-30,00:00,Summer,4,Sunday,27.4,1004.6,55.7,15.9,Fog
1728,2023-04-30,04:00,Summer,4,Sunday,30.1,1000.6,48.8,14.5,Haze
1730,2023-04-30,05:00,Summer,4,Sunday,28.8,999.9,34.5,21.5,Clear
1729,2023-04-30,15:00,Summer,4,Sunday,35.9,1001,47.8,19.4,Haze
1725,2023-04-30,18:00,Summer,4,Sunday,34.2,1002.5,41.3,13.6,Clear
1726,2023-04-30,20:00,Summer,4,Sunday,31.2,1004.1,50.6,22.9,Cloudy
1734,2023-05-03,02:00,Summer,5,Wednesday,31.2,1000.7,69.1,21.1,Clear
1731,2023-05-03,07:00,Summer,5,Wednesday,38.7,1003.4,45.9,13.9,Partly Cloudy
1732,2023-05-03,12:00,Summer,5,Wednesday,45.6,1007.4,44.7,13.5,Clear
1733,2023-05-03,15:00,Summer,5,Wednesday,38.8,1004.8,32.8,20.8,Haze
1738,2023-05-04,10:00,Summer,5,Thursday,40,1009.5,42.6,27.6,Cloudy
1736,2023-05-04,11:00,Summer,5,Thursday,36.4,1005.4,43.4,17.5,Clear
1737,2023-05-04,15:00,Summer,5,Thursday,39.7,1005.9,51.1,14.6,Cloudy
1735,2023-05-04,18:00,Summer,5,Thursday,34.2,1007,40.4,17.1,Partly Cloudy
1744,2023-05-05,01:00,Summer,5,Friday,28.4,1006.3,35.2,13.8,Clear
1741,2023-05-05,03:00,Summer,5,Friday,30.5,1004.7,74.7,,Partly Cloudy
1739,2023-05-05,09:00,Summer,5,Friday,36.1,1003,47.3,13.5,Partly Cloudy
1742,2023-05-05,11:00,Summer,5,Friday,35.9,1004.7,51.7,12.3,Clear
1740,2023-05-05,19:00,Summer,5,Friday,28,1004.9,43,12.5,Haze
1743,2023-05-05,22:00,Summer,5,Friday,30,1009,46.5,12.5,Fog
1747,2023-05-06,18:00,Summer,5,Saturday,36,1004.2,38.5,15.4,Haze
1746,2023-05-06,21:00,Summer,5,Saturday,26.6,1003.4,29.8,13.4,Fog
1745,2023-05-06,23:00,Summer,5,Saturday,34.8,1011.7,40.5,23.3,Partly Cloudy
1748,2023-05-07,04:00,Summer,5,Sunday,31.9,1010.8,35.4,13.8,Clear
1750,2023-05-07,06:00,Summer,5,Sunday,34,998.9,49.4,14.7,Partly Cloudy
1749,2023-05-07,07:00,Summer,5,Sunday,33.9,1006.2,42.2,15.3,Partly Cloudy
1754,2023-05-08,02:00,Summer,5,Monday,31.2,1005.6,57,20.1,Clear
1751,2023-05-08,13:00,Summer,5,Monday,38.5,1007.3,22.3,28,Cloudy
1755,2023-05-08,17:00,Summer,5,Monday,39.6,1001.3,41.8,16.1,Clear
1753,2023-05-08,22:00,Summer,5,Monday,32.9,1002.2,52.7,12.1,Partly Cloudy
1752,2023-05-08,23:00,Summer,5,Monday,29.2,1004.3,64.6,15.4,Clear
1756,2023-05-09,15:00,Summer,5,Tuesday,36.5,1005.6,55,18.3,Clear
1758,2023-05-09,18:00,Summer,5,Tuesday,33.1,1006.8,29.1,17.7,Clear
1759,2023-05-09,18:00,Summer,5,Tuesday,31.6,1001.9,46.6,13.7,Clear
1757,2023-05-09,22:00,Summer,5,Tuesday,28.8,1008.9,33.3,15.5,Clear
1762,2023-05-10,15:00,Summer,5,Wednesday,36.1,1004.9,41,16,Clear
1760,2023-05-10,17:00,Summer,5,Wednesday,31.4,1005.7,50.2,14.9,Clear
1761,2023-05-10,19:00,Summer,5,Wednesday,28.2,870.5,41.3,13.1,Cloudy
1763,2023-05-11,07:00,Summer,5,Thursday,36.8,998.2,44.7,16.8,cloudy
1764,2023-05-12,00:00,Summer,5,Friday,26.6,1000.9,59.6,22.6,Cloudy
1769,2023-05-12,04:00,Summer,5,Friday,29.3,1005.5,49.4,21.3,Clear
1768,2023-05-12,10:00,Summer,5,Friday,36.2,1009.7,65.5,12.6,Haze
1766,2023-05-12,11:00,Summer,5,Friday,35.4,1006.4,35,12.8,Cloudy
1770,2023-05-12,11:00,Summer,5,Friday,37.8,1002,47.3,21.8,Haze
1765,2023-05-12,16:00,Summer,5,Friday,,1004.3,34.1,15.2,Partly Cloudy
1771,2023-05-12,16:00,Summer,5,Friday,36.5,1008.1,47.1,,Cloudy
1767,2023-05-12,20:00,Summer,5,Friday,32.1,1004.1,55.9,16,Clear
1773,2023-05-13,00:00,Summer,5,Saturday,29.5,1006.4,45.2,17,Haze
1774,2023-05-13,04:00,Summer,5,Saturday,26.7,998.2,44.3,15.1,Partly Cloudy
1772,2023-05-13,05:00,Summer,5,Saturday,33.7,1008.6,32.4,16.2,Clear
1776,2023-05-14,04:00,Summer,5,Sunday,28.1,1008.1,21.6,17.2,Cloudy
1775,2023-05-14,13:00,Summer,5,Sunday,42.4,1004.1,36.6,14.3,Partly Cloudy
1777,2023-05-14,21:00,Summer,5,Sunday,27,1006.4,56.3,12,Partly Cloudy
1779,2023-05-15,00:00,Summer,5,Monday,30,1003.7,54.9,14.3,Clear
1782,2023-05-15,08:00,Summer,5,Monday,42.1,1010.9,72.3,19.3,Clear
1781,2023-05-15,15:00,Summer,5,Monday,41.3,1005.7,39.8,17.6,Cloudy
1780,2023-05-15,17:00,Summer,5,Monday,34.5,1001.4,62.7,26.2,Haze
1778,2023-05-15,23:00,Summer,5,Monday,27,1007.6,48,14.7,Partly Cloudy
1786,2023-05-16,01:00,Summer,5,Tuesday,27.8,1004.7,49.4,18.5,Cloudy
1785,2023-05-16,04:00,Summer,5,Tuesday,35.1,1003.4,28.6,13.9,Partly Cloudy
1783,2023-05-16,18:00,Summer,5,Tuesday,34.2,1005,39.3,12.5,Partly Cloudy
1784,2023-05-16,21:00,Summer,5,Tuesday,27,1003.7,41.9,14.2,Cloudy
1789,2023-05-17,03:00,Summer,5,Wednesday,32.7,1008.6,51.3,13.7,Clear
1788,2023-05-17,06:00,Summer,5,Wednesday,36.1,999.7,46.6,12.6,Clear
1787,2023-05-17,14:00,Summer,5,Wednesday,36.8,1010.8,46,17.7,Clear
1790,2023-05-18,00:00,Summer,5,Thursday,30.7,1000.6,40.7,13.1,Haze
1791,2023-05-18,12:00,Summer,5,Thursday,42.9,1007.9,66.4,16.5,Haze
1792,2023-05-18,19:00,Summer,5,Thursday,35.2,1004.4,42.1,16.9,Haze
1793,2023-05-18,21:00,Summer,5,Thursday,31.1,1002.8,53.2,18.3,Haze
1794,2023-05-19,06:00,Summer,5,Friday,30.6,999.1,36.8,12,Partly Cloudy
1795,2023-05-19,14:00,Summer,5,Friday,36.2,1002.4,36.8,15.4,Cloudy
1796,2023-05-19,22:00,Summer,5,Friday,31.4,1005.8,-5,12.3,Clear
1797,2023-05-20,13:00,Summer,5,Saturday,37.2,1005.6,66.1,21.5,Haze
1799,2023-05-20,18:00,Summer,5,Saturday,34.3,1005.6,33.6,14,Partly Cloudy
1798,2023-05-20,22:00,Summer,5,Saturday,27.2,1004.2,43.4,24.9,Clear
1805,2023-05-21,09:00,Summer,5,Sunday,41.7,999.9,34.9,22.2,Clear
1804,2023-05-21,17:00,Summer,5,Sunday,38.1,1008.5,54.6,12,Fog
1802,2023-05-21,19:00,Summer,5,Sunday,32.1,1008.1,35.5,15.2,Clear
1800,2023-05-21,21:00,Summer,5,Sunday,30.1,998.9,44.3,18.5,Haze
1801,2023-05-21,23:00,Summer,5,Sunday,26.3,1004.6,15.6,20.6,Clear
1803,2023-05-21,23:00,Summer,5,Sunday,27.8,1001.1,32.9,15.8,Haze
1807,2023-05-22,07:00,Summer,5,Monday,32.4,1010.9,44.3,22.2,Clear
1806,2023-05-22,08:00,Summer,5,Monday,34.4,1007.9,38.2,13.2,Haze
1810,2023-05-23,01:00,Summer,5,Tuesday,24.3,1000.2,45,12.6,Partly Cloudy
1808,2023-05-23,09:00,Summer,5,Tuesday,34.6,997.2,56.3,17.4,Clear
1809,2023-05-23,16:00,Summer,5,Tuesday,36.8,1000.7,38.3,20.2,
1812,2023-05-24,04:00,Summer,5,Wednesday,29.7,1001.8,27.2,13,Clear
1811,2023-05-24,05:00,Summer,5,Wednesday,31.9,1003.4,48.5,21,Haze
1813,2023-05-24,08:00,Summer,5,Wednesday,38.9,1008.8,26.2,15.8,Partly Cloudy
1814,2023-05-25,04:00,Summer,5,Thursday,31.7,1005.8,25.4,17,Haze
1817,2023-05-25,08:00,Summer,5,Thursday,39.2,1002.5,38.3,17.7,Clear
1815,2023-05-25,17:00,Summer,5,Thursday,35.4,1004,39.3,14.7,Haze
1816,2023-05-25,19:00,Summer,5,Thursday,29.9,1005.5,43.3,14.1,Cloudy
1824,2023-05-26,01:00,Summer,5,Friday,33.6,1004.9,36.2,,Clear
1822,2023-05-26,02:00,Summer,5,Friday,30.9,997.9,54.5,21.5,
1821,2023-05-26,06:00,Summer,5,Friday,32.5,1011.7,43.6,14.7,Clear
1823,2023-05-26,09:00,Summer,5,Friday,35.4,1010.7,46.1,16.2,Clear
1820,2023-05-26,11:00,Summer,5,Friday,46.4,1010,58.8,14.5,Cloudy
1818,2023-05-26,16:00,Summer,5,Friday,38.8,1002.9,33.3,22.4,Fog
1819,2023-05-26,16:00,Summer,5,Friday,38.2,1004.9,45.3,13.8,Clear
1827,2023-05-27,01:00,Summer,5,Saturday,,,53.5,21.1,Clear
1825,2023-05-27,02:00,Summer,5,Saturday,30.8,1007.6,27.9,20.9,Fog
1826,2023-05-27,15:00,Summer,5,Saturday,38,1005.7,50.6,19.7,Clear
1828,2023-05-27,23:00,Summer,5,Saturday,30.3,995.9,47.2,14.3,Clear
1830,2023-05-28,05:00,Summer,5,Sunday,34.4,1000.7,55.2,14.8,Clear
1829,2023-05-28,09:00,Summer,5,Sunday,39.4,1004.9,57.7,20,Clear
1832,2023-05-28,10:00,Summer,5,Sunday,35.8,1005.8,27.3,13.8,Clear
1831,2023-05-28,21:00,Summer,5,Sunday,24.6,1007.6,26.1,16.5,Clear
1833,2023-05-28,22:00,Summer,5,Sunday,25.4,998.1,65.7,13.1,Clear
1834,2023-05-29,06:00,Summer,5,Monday,34.8,1004,24.8,15.6,Clear
1836,2023-05-30,05:00,Summer,5,Tuesday,32.3,1003.8,31.4,19.3,Clear
1835,2023-05-30,14:00,Summer,5,Tuesday,42.2,999.4,25,14.3,Partly Cloudy
1838,2023-05-31,08:00,Summer,5,Wednesday,38,1001.6,45.3,14.4,Clear
1841,2023-05-31,11:00,Summer,5,Wednesday,41.4,1002.3,44.1,19,Partly Cloudy
1842,2023-05-31,18:00,Summer,5,Wednesday,36,1003,33.2,22,Clear
1837,2023-05-31,19:00,Summer,5,Wednesday,32.6,1006,36.9,12.6,
1840,2023-05-31,19:00,Summer,5,Wednesday,33.1,1005.1,39.5,16.5,Partly Cloudy
1839,2023-05-31,21:00,Summer,5,Wednesday,30.4,1014.3,27.5,27.9,Partly Cloudy
1846,2023-06-01,01:00,Monsoon,6,Thursday,17.4,999.7,,26.2,Partly Cloudy
1848,2023-06-01,01:00,Monsoon,6,Thursday,15.8,1001.9,76.3,20.3,Cloudy
1844,2023-06-01,02:00,Monsoon,6,Thursday,25.4,994.4,60,21.5,Cloudy
1845,2023-06-01,14:00,Monsoon,6,Thursday,27.8,1001.7,74.7,28.4,Partly Cloudy
1843,2023-06-01,19:00,Monsoon,6,Thursday,28.2,1004.1,82.1,22.5,Heavy Rain
1847,2023-06-01,20:00,Monsoon,6,Thursday,21,1002.8,91.2,21.2,Cloudy
1849,2023-06-01,21:00,Monsoon,6,Thursday,21.8,999.5,70,21.6,Light Rain
1850,2023-06-02,02:00,Monsoon,6,Friday,23.1,1004.9,71.3,20.7,Heavy Rain
1851,2023-06-02,05:00,Monsoon,6,Friday,27.1,1001,74.3,20.3,Partly Cloudy
1852,2023-06-02,14:00,Monsoon,6,Friday,28.2,,85.8,20.3,Partly Cloudy
1855,2023-06-03,00:00,Monsoon,6,Saturday,19.3,997.7,80,20,Thunderstorm
1854,2023-06-03,08:00,Monsoon,6,Saturday,29.9,999.4,80,21.3,Heavy Rain
1853,2023-06-03,09:00,Monsoon,6,Saturday,36,998.8,97.2,24.3,Partly Cloudy
1859,2023-06-04,03:00,Monsoon,6,Sunday,20.5,999.9,72,21.3,Cloudy
1857,2023-06-04,05:00,Monsoon,6,Sunday,26.2,1005.6,82.2,23.6,Heavy Rain
1858,2023-06-04,08:00,Monsoon,6,Sunday,30.4,999.5,68.6,29.5,Thunderstorm
1856,2023-06-04,15:00,Monsoon,6,Sunday,29.7,1005.3,93.1,29.5,Partly Cloudy
1862,2023-06-05,00:00,Monsoon,6,Monday,23.3,994,89.5,21.1,Light Rain
1860,2023-06-05,01:00,Monsoon,6,Monday,22.3,992,80.8,24.9,Thunderstorm
1861,2023-06-05,03:00,Monsoon,6,Monday,26,997.1,72.6,33.3,Cloudy
1864,2023-06-05,09:00,Monsoon,6,Monday,32.1,994,84.2,22,Cloudy
1863,2023-06-05,18:00,Monsoon,6,Monday,27.4,997.1,77,25.1,Heavy Rain
1865,2023-06-05,20:00,Monsoon,6,Monday,27.3,994.5,61.7,21.5,Partly Cloudy
1866,2023-06-06,14:00,Monsoon,6,Tuesday,33.6,1003.5,,24.2,Light Rain
1868,2023-06-06,18:00,Monsoon,6,Tuesday,29,1000.4,88,29.8,Heavy Rain
1867,2023-06-06,21:00,Monsoon,6,Tuesday,22.2,1005.8,73.9,23.7,Cloudy
1869,2023-06-07,15:00,Monsoon,6,Wednesday,28.4,1005.9,81.2,21.6,Thunderstorm
1870,2023-06-07,20:00,Monsoon,6,Wednesday,,997.9,93.9,23.3,Clear
1871,2023-06-07,23:00,Monsoon,6,Wednesday,24.8,998.5,61.4,21.6,Thunderstorm
1876,2023-06-08,00:00,Monsoon,6,Thursday,20.5,1003.2,89.6,22.1,Clear
1874,2023-06-08,01:00,Monsoon,6,Thursday,23.4,1003.6,99.6,24.1,Clear
1873,2023-06-08,03:00,Monsoon,6,Thursday,23.1,1002.8,78.5,21.1,Clear
1875,2023-06-08,12:00,Monsoon,6,Thursday,32.9,996.2,80,23.9,Light Rain
1877,2023-06-08,16:00,Monsoon,6,Thursday,22.2,1001.1,73.6,21,Light Rain
1872,2023-06-08,21:00,Monsoon,6,Thursday,21.3,1002.4,79.5,,Cloudy
1879,2023-06-09,03:00,Monsoon,6,Friday,26.2,999.3,80.5,23.6,Thunderstorm
1880,2023-06-09,06:00,Monsoon,6,Friday,27.9,996.4,83.1,20.1,Thunderstorm
1882,2023-06-09,08:00,Monsoon,6,Friday,32.7,990,83.3,21,Heavy Rain
1878,2023-06-09,12:00,Monsoon,6,Friday,30.4,999.2,85.9,30.4,Thunderstorm
1881,2023-06-09,16:00,Monsoon,6,Friday,32.1,1007.5,57.7,31.4,Light Rain
1885,2023-06-10,00:00,Monsoon,6,Saturday,22.8,994.6,76.7,27,Partly Cloudy
1883,2023-06-10,03:00,Monsoon,6,Saturday,22.5,1004.9,70.7,27.5,Heavy Rain
1887,2023-06-10,03:00,Monsoon,6,Saturday,,,66.5,,Light Rain
1888,2023-06-10,08:00,Monsoon,6,Saturday,28.9,1001.9,77.1,33.4,Light Rain
1886,2023-06-10,09:00,Monsoon,6,Saturday,32.4,996.1,76.2,28.1,Heavy Rain
1891,2023-06-10,09:00,Monsoon,6,Saturday,35.5,995.6,57.2,22.9,Clear
1889,2023-06-10,12:00,Monsoon,6,Saturday,36.9,1002.8,90.5,20.9,Heavy Rain
1890,2023-06-10,13:00,Monsoon,6,Saturday,33.7,996,87.3,20.4,Light Rain
1884,2023-06-10,18:00,Monsoon,6,Saturday,21.2,999.9,66,20.4,Partly Cloudy
1892,2023-06-11,05:00,Monsoon,6,Sunday,22.8,996.2,84,27.9,Cloudy
1894,2023-06-11,05:00,Monsoon,6,Sunday,27.8,1008.6,73,25.2,Thunderstorm
1893,2023-06-11,15:00,Monsoon,6,Sunday,31.2,1001.3,68.7,21.9,Light Rain
1895,2023-06-13,16:00,Monsoon,6,Tuesday,31.7,993.4,70.5,21.6,Heavy Rain
1896,2023-06-14,09:00,Monsoon,6,Wednesday,31.2,998.8,75.5,21.2,Clear
1897,2023-06-15,17:00,Monsoon,6,Thursday,30.3,999.7,79,25.9,Clear
1899,2023-06-15,17:00,Monsoon,6,Thursday,31.4,1004.1,84.4,21.9,Heavy Rain
1898,2023-06-15,21:00,Monsoon,6,Thursday,23.8,1005.3,74.7,20.1,Thunderstorm
1900,2023-06-16,02:00,Monsoon,6,Friday,20.7,1002.7,84.5,29.1,Cloudy
1903,2023-06-16,14:00,Monsoon,6,Friday,36.8,1001.4,89.9,29.4,Cloudy
1904,2023-06-16,14:00,Monsoon,6,Friday,31.5,1004.8,79.2,20.3,Light Rain
1901,2023-06-16,19:00,Monsoon,6,Friday,22.4,998.5,67.2,29.3,Heavy Rain
1902,2023-06-16,20:00,Monsoon,6,Friday,27.4,1007.7,78.5,22.6,Cloudy
1905,2023-06-18,03:00,Monsoon,6,Sunday,26.6,1004.4,89.9,20.7,Thunderstorm
1906,2023-06-19,08:00,Monsoon,6,Monday,32,998.7,92.4,26.2,Partly Cloudy
1907,2023-06-20,18:00,Monsoon,6,Tuesday,32,997.4,76.9,29.8,Cloudy
1911,2023-06-21,08:00,Monsoon,6,Wednesday,26.9,996.8,81.3,26.2,Light Rain
1912,2023-06-21,09:00,Monsoon,6,Wednesday,31.7,1001.7,85.4,27.9,Partly Cloudy
1910,2023-06-21,10:00,Monsoon,6,Wednesday,30.5,1005.9,70.6,27.1,
1909,2023-06-21,16:00,Monsoon,6,Wednesday,31.7,1000.4,69.9,20.2,Heavy Rain
1913,2023-06-21,17:00,Monsoon,6,Wednesday,25.9,1003.2,92.3,29.2,Partly Cloudy
1914,2023-06-21,19:00,Monsoon,6,Wednesday,26.8,996.4,87.6,30.3,Thunderstorm
1908,2023-06-21,23:00,Monsoon,6,Wednesday,22.4,1001,72.5,21.7,Light Rain
1917,2023-06-22,06:00,Monsoon,6,Thursday,29.3,1001.5,82.4,21.7,Partly Cloudy
1916,2023-06-22,07:00,Monsoon,6,Thursday,30.4,999.1,,24,Light Rain
1915,2023-06-22,12:00,Monsoon,6,Thursday,36.2,995.1,82.9,23,Thunderstorm
1918,2023-06-22,16:00,Monsoon,6,Thursday,33.7,1002,75.8,22.4,Partly Cloudy
1921,2023-06-23,14:00,Monsoon,6,Friday,29,995.9,82.5,30.7,Heavy Rain
1922,2023-06-23,19:00,Monsoon,6,Friday,18.9,999.3,74.1,28.8,Cloudy
1919,2023-06-23,20:00,Monsoon,6,Friday,19.9,1000,86.7,21.9,Heavy Rain
1920,2023-06-23,22:00,Monsoon,6,Friday,21.2,991.4,78,28.9,Heavy Rain
1924,2023-06-24,00:00,Monsoon,6,Saturday,19.5,1000,78.8,26.4,Cloudy
1923,2023-06-24,14:00,Monsoon,6,Saturday,31.3,997.3,78.4,23.8,Light Rain
1926,2023-06-25,04:00,Monsoon,6,Sunday,26.2,1001.2,75.1,27.4,Light Rain
1925,2023-06-25,13:00,Monsoon,6,Sunday,31.5,1003.8,97.5,24.7,Light Rain
1927,2023-06-26,10:00,Monsoon,6,Monday,29.9,994.8,53.3,21.2,Cloudy
1928,2023-06-26,15:00,Monsoon,6,Monday,30.1,996,100,28.2,Heavy Rain
1929,2023-06-27,01:00,Monsoon,6,Tuesday,23.4,1003.6,69.8,21.2,Heavy Rain
1930,2023-06-27,07:00,Monsoon,6,Tuesday,26.1,998.7,79.8,20.5,Heavy Rain
1931,2023-06-28,10:00,Monsoon,6,Wednesday,29.3,999.9,81.5,23.3,Light Rain
1932,2023-06-29,17:00,Monsoon,6,Thursday,27.4,999.8,89.4,,Light Rain
1934,2023-06-30,00:00,Monsoon,6,Friday,24.2,991.2,69.5,26.1,Clear
1933,2023-06-30,02:00,Monsoon,6,Friday,21.7,998.3,82.6,25.1,Heavy Rain
1935,2023-06-30,10:00,Monsoon,6,Friday,32.1,999.7,68.4,20.1,Cloudy
1936,2023-06-30,15:00,Monsoon,6,Friday,34,992,90.3,25.2,Thunderstorm
1940,2023-07-01,09:00,Monsoon,7,Saturday,35,998.7,71.1,26.6,Heavy Rain
1938,2023-07-01,15:00,Monsoon,7,Saturday,30.6,999.1,71.1,23.9,Clear
1937,2023-07-01,17:00,Monsoon,7,Saturday,26.6,998.7,71,24.1,Cloudy
1939,2023-07-01,22:00,Monsoon,7,Saturday,22.4,1001.7,,21.9,Light Rain
1944,2023-07-02,03:00,Monsoon,7,Sunday,,996.3,100,34.6,Cloudy
1942,2023-07-02,05:00,Monsoon,7,Sunday,24.9,1001.9,75.3,21.2,Heavy Rain
1945,2023-07-02,12:00,Monsoon,7,Sunday,,1000.2,90.2,31.7,Partly Cloudy
1941,2023-07-02,17:00,Monsoon,7,Sunday,29.7,994.1,76,20.6,Light Rain
1943,2023-07-02,18:00,Monsoon,7,Sunday,26,1003.9,84.3,29.5,Light Rain
1946,2023-07-03,23:00,Monsoon,7,Monday,,1007,73.8,23.5,Cloudy
1951,2023-07-04,00:00,Monsoon,7,Tuesday,20.7,997.1,83.4,22.9,Partly Cloudy
1948,2023-07-04,02:00,Monsoon,7,Tuesday,,992.8,65.5,22.9,Partly Cloudy
1950,2023-07-04,05:00,Monsoon,7,Tuesday,28.7,1005,70,22.7,Light Rain
1949,2023-07-04,09:00,Monsoon,7,Tuesday,30.2,1000.4,94.2,31.5,Cloudy
1947,2023-07-04,13:00,Monsoon,7,Tuesday,,1004.2,,,
1952,2023-07-04,22:00,Monsoon,7,Tuesday,21.6,1001.3,82,26.9,Cloudy
1955,2023-07-05,07:00,Monsoon,7,Wednesday,33,992.2,86,21.1,Light Rain
1954,2023-07-05,13:00,Monsoon,7,Wednesday,31.3,1004.4,91,22.9,Light Rain
1956,2023-07-05,18:00,Monsoon,7,Wednesday,23,1004,89,21.7,Light Rain
1953,2023-07-05,23:00,Monsoon,7,Wednesday,23.4,995.7,88.7,25.5,Clear
1958,2023-07-06,09:00,Monsoon,7,Thursday,29.4,998.2,98.5,20.9,Heavy Rain
1957,2023-07-06,13:00,Monsoon,7,Thursday,37.9,1003,88.6,21.1,Light Rain
1959,2023-07-06,16:00,Monsoon,7,Thursday,30.3,1004.3,92.1,26.2,Light Rain
